_id,search_text,title,link,description,comp_name,email,keywords,founded_year,revenue,funding,No_of_employees,headquarters,telephone_number,contact_person,address,type_or_sector
5eb6688cf9acda3a876322e4,www.humanedge.biz/,Human Edge Software,https://www.humanedge.biz/,No information is available for this page.Learn why,Human Edge Software Corp,['sales.schooledge@tribalgroup.com'],"['other school administration software', 'school', 'internal school attendance', 'school shops', 'sas2000 training courses', 'school operations', 'school life', 'established schools', 'secondary schools', 'primary schools']",['1983'],['None'],None,"['1,001-5,000']","[' South Melbourne, Victoria, Australia']",['+61 3 9690 5044'],['None'],['None'],"['Education', 'Robotics']"
5eb669883e6dc49bd6f1540f,www.ignia.com.au/,Insight Australia: Computer Hardware_ Software_ Technology ...,http://ignia.com.au/,Insight is a leading provider of computer hardware  software  cloud solutions and IT services to business  government  education and healthcare clients.,Ignia,info@ignia.com.au,None,['2000'],['$4.9M'],$0,['101-250'],"[' Perth, Western Australia, Australia']",['+61 1800 189 888'],"['ANDREEA IONELA IGNIA', 'Sole Administrator', None]","['Unit 3, Level 1/114-120 Old Pittwater Rd, Brookvale NSW 2100, Australia']","['Information Services', 'Information Technology']"
5eb66a9b90f9dd06f1107866,www.inkerz.com/,INKERZ,https://www.inkerz.com/,Home · INKERZ · Home. Inkerz-JIBB_redirect.jpg. Back to Top.,Inkerz,info@inkerz.com,None,"['Jul 1, 2014']",['None'],None,['11-50'],"[' Sydney, New South Wales, Australia']",['(043)154-4309'],"['Masoud Douzan, Vahid Kolahdouzan', 'founder(s)', ['masoud@inkerz.com']]","['100 Walker St, North Sydney NSW 2060, Australia']","['Collaboration', 'E-Learning']"
5eb66bb449a0728d932475bc,jiangren.com.au,澳洲匠人学院_澳洲求职_澳洲就业_澳洲IT_澳洲找工作_找工作平台,https://jiangren.com.au/,career@jiangren.com.au. hello@jiangren.com.au. Wechat. jracademy. Mobile. 0421-672-555. Address. Level 13b  116 Adelaide Street  Brisbane CBD. Level 8 ...,JR Academy,career@jiangren.com.au,"['知识拓展 unsw comp', '《为你的简历把把脉》-- 2018年第一季度荣居在行首页推荐。 university', '。', '知识拓展 新南威尔士大学介绍 unsw comp', 'hub，专注于计算机视觉，机器学习，大数据分析等领域的研究及相关技术在澳大利亚种植业及水产养殖业的商业化应用。 jr academy website', '实干，不浮夸，用事实说话。', '。 phone', 'commerce专业，擅长金融课程的总结归纳，抓住重点，建立知识体系。处世做事，力争做到件件有着落，事事有回音，凡事有交代。', 'education，也称wie)在1982年的合并。卧龙岗教育学院成立于1971年，前身为师范学院。', 'finance在读master。均分6.67，本科数学系。拿过kaggle银牌，cca131证书，北美数学建模一等奖，也考过北美精算两门的小姐姐。目前frm两级联考备考中。']","['Aug 30, 2017']",['506688USD'],None,['11-50'],"[' Brisbane, Queensland, Australia']",['+61451010217'],"['Lightman Wang', 'CEO', ['hades624217@gmail.com']]",['None'],"['Education', 'Information Technology']"
5eb66ce4535d821544a14dee,www.kindersay.com,Find Babysitters_ Nannies & Child Care | Sitter.com,http://kindersay.com/,Connect with trusted babysitters and nannies your family will love. Just tell us your needs and we'll connect you with the best matches in your area.,Kindersay,['None'],None,['None'],['None'],None,['None'],"[' Perth, Western Australia, Australia']",['None'],"['Victor Slivinskiy ', 'Frontend Architect_Youwe', None]",['None'],"['E-Commerce', 'Education']"
5eb66dabf3d5b58ef16a4c74,www.ltt.com.au,LTT,https://www.ltt.com.au/,Specialists in laboratory operations and pathology collection (phlebotomy) training for individual students and workplaces.,LabTech Training,labtechau@gmail.com,None,['2005'],['$13.05 millionUSD'],None,['51-100'],"[' Perth, Western Australia, Australia']",['+61 1300 588 588'],"['MATTHEW NACHTRAB', 'Member and Chief Executive Officer', None]","['371-373 George St, Fitzroy VIC 3065, Australia']","['EdTech', 'Education']"
5eb66e99e95b7d86f2518828,learnable.com/,Library - SitePoint Premium - SitePoint Premium,https://www.learnable.com/,Library of the world's best tech books in web design and development  covering HTML  CSS  JavaScript  PHP  Node  React  WordPress and much more.,Learnable,media@learnable.com,None,['2010'],"['$33,950.00USD']",None,['51-100'],"[' Collingwood, Victoria, Australia']",['61390908200'],"['Renato Mota', 'CEO', None]",['None'],"['Education', 'Software']"
5eb66fa738555190120005d2,https://www.literatu.com/,Literatu,https://www.literatu.com/,Literatu helps teachers grow student success from the data that surrounds them  every day.,Literatu Pty Limited,team@literatu.com,"['such information', 'mso', 'third party services', 'personal information', 'base personal information', 'literatu user id', 'literatu subdomain', 'information', 'literatu hereby', 'third parties']","['May 1, 2010']",['$8.2M'],$0,['11-50'],"[' Sydney, New South Wales, Australia']",['+61 2 9906 7023'],"['PERSON ENTERPRISES', ' L.L.C_active', None]","['109 Alexander St, Crows Nest NSW 2065, Australia']",['EdTech']
5eb670c2382a70cea3c90149,www.livewebtutors.com/,LiveWebTutors,https://www.livewebtutors.com/,Professional Online Assignment Help in Australia  USA  UK and NZ from Professional Native Writing Experts at $9 / Page For All Writing Services.Get the best ...,LiveWebTutors,admin@livewebtutors.com,"['university assignment help', 'cad assignment help', 'nursing assignment help', 'assignment services', 'accounting assignment help', 'writing assignments', 'original assignment help', 'online business assignment writing services', 'finance assignment help', 'cheap assignment help']",['2011'],['$3M'],$0,['51-200'],"[' Australia Plains, South Australia, Australia']",['+61 2 8005 8227'],"['Shailendra Pathak', 'founder(s)', ['shailendra.pathak@livewebtutors.com']]","['Suite 501/280 Pitt St, Sydney NSW 2000, Australia']","['EdTech', 'Education']"
5eb672382cf60f5b673dc845,www.logitrain.com.au,Logitrain: IT Training_ Computer Courses_ IT Courses,https://www.logitrain.com.au/,We deliver the best computer and IT courses  IT Training and Job Programs at Logitrain. We offer certification courses in ITIL  Cisco  Microsoft  AWS  CompTIA  ...,Logitrain,info@logitrain.com.au,"['certification training course', 'cisco training courses', 'cisco cybersecurity fundamentals certification training course', 'cisco courses', 'designing cisco enterprise networks certification training course', 'comptia pentest certification training course', 'online training course', 'loadrunner training course', 'uft training course', 'aws security essentials training course']",['2004'],['$3.2M'],$0,['11-50'],"[' Surry Hills, New South Wales, Australia']",['+61 3 9191 1701'],"['DONALD SLIVENSKY', ' director_active', None]","['53 Dryburgh St, West Melbourne VIC 3003, Australia']","['EdTech', 'Education']"
5eb6734f61272a1489607d7c,www.managementtutors.com/,Management Tutors | Online Assignment Help Native Writers,https://www.managementtutors.com/,Management Tutors - A reliable and trustful website where online assignment help experts help those students who have not completed their assignment.,Management Tutors,cuteekarenwilson@gmail.com,"['management students', 'management assignment help', 'project management students', 'operation management assignment help', 'management assignment', 'management assignment topics', 'business assignment help', 'operational management assignment', 'students solution', 'assignment help solution']","['Mar 3, 1990']",['$10.2M'],$13.5M,['501-1000'],"[' Brisbane, Queensland, Australia']",['(347) 694-7305'],"['Mohan Dhall', 'CEO', None]",['None'],"['Continuing Education', 'E-Learning']"
5eb6746b3f8078c646a32068,www.mathsrepublic.com.au,MathsRepublic: Problem-based Lessons & Tasks,https://www.mathsrepublic.com.au/,Secondary $1100+GST Combined $1400+GST Small (<50 students)/Special: $350+GST. Email mail@mathsrepublic.com.au to request an invoice. Free Trial.,MathsRepublic,mail@mathsrepublic.com.au,"['information', 'hidden information', 'aggregate information', 'lessons save', 'lessons', 'lesson prep', 'persistent cookies', 'tutorial lessons', 'project lessons', 'session cookies']",['2013'],['None'],None,['2-10'],"[' Sydney, New South Wales, Australia']",['+61 422 209 277'],"['Alan Power ', 'Managing Director_MathsRepublic ...', ['alan@mathsrepublic.com.au']]",['None'],"['E-Learning', 'EdTech']"
5eb675384beae11731a0ce35,me3d.com.au/,Me3D,https://me3d.com.au/,For sales across Australia and New Zealand contact IntegrateAV. www.integrateav.com.au. EP-TEC. For sales across Singapore  Malaysia and Indonesia ...,Me3D,sales@me3d.com.au,"['3d printing technology', '3d printing archives', 'metal 3d printing technology', '3d printed objects', '3d printing bundles', 'sustainable 3d printing', '3d printing enthusiasts', 'overall 3d printing', '3d home printing applications', 'carbon fiber 3d printing']",['2013'],['$5M'],$0,['11-50'],"[' North Sydney, New South Wales, Australia']",['61 401 376 333'],"['Leanne Connelly', 'CEO', ['leanne@me3d.com.au']]",['None'],"['3D Printing', 'EdTech']"
5eb676209d0d155a1c6530f3,www.3dorganon.com/,Homepage - 3D ORGANON,https://www.3dorganon.com/,3D ORGANON. Primary Menu. HOME; SOLUTIONS. ENTERPRISE EDITION · PERSONAL EDITION · COMPARE EDITIONS. HIGHLIGHTS. 3D ANATOMY ...,Medis Media,info@3dorganon.com,"['medis media services', 'medis media rights', 'other medis media holidays', 'medis media pty ltd. users', 'medis media ip', 'medis media reserves', 'organon vr anatomy', 'touch 3d organon vr anatomy', 'medis media pty ltd', 'medis media pty ltd.']",['Jul 2015'],['$34.9M'],$0,['11-50'],"[' Gold Coast, Queensland, Australia']",['+61415405958'],"['Athanasios Raikos', 'founder(s)', None]","['Gold Coast, 2/No 23 Illawong St, Surfers Paradise QLD 4217, Australia']","['Augmented Reality', 'Consumer Software']"
5eb6777b140e783b3524f4d9,millipede.com.au,Millipede – Our work,https://millipede.com.au/,Millipede. Work · Services; Connect. We create mobile experiences that make people learn  laugh  and tap play one more time. ... wil@millipede.com.au ...,Milliped,info@millipede.com.au,"['developing apps', 'young children', 'dumb ways games', 'app', 'children', 'more apps', 'increasing young children', 'best practice app design', 'total game play', 'game design']",['2005'],['None'],None,['11-50'],"[' Richmond, Victoria, Australia']",['61 3 9684 6490'],"['Wil Monte - Founder', 'founder', ['wil@millipede.com.au']]","['380 St Kilda Rd, Melbourne VIC 3004, Australia']","['Education', 'Gaming']"
5eb6783b3dd775bea489b02d,www.minded.co.nz,Minded,https://www.minded.co.nz/,We help young people understand themselves  plan their future and get job ready. Learn more. Otago-Polytech.png. Z energy.png. Wellington College.png.,Minded,contact@womensagenda.com.au,"['personal information', 'such personal information', 'basic personal information', 'other identifying information', 'personal information privacy commissioner use', 'such information', 'statistical information', 'information', 'more information', 'pathway minded']",['2012'],['$1.82 millionUSD'],None,['1-10'],"[' Melbourne, Victoria, Australia']",['+61 2 8231 6512'],"['Robyn Hunter', 'CEO', None]","['20 Main St, Greensborough VIC 3088, Australia']",['News']
5eb67952c38498d75c86627f,www.modernstar.com/,Modern Star: Home,https://www.modernstar.com/,Modern Star Pty Ltd is a privately owned group which through a number of market leading companies trades across three sectors  Education Resources  ...,Modern Star,sales@modernstar.com,"['modern star group', 'management experience modern star group', 'peter boyd modern star group', 'leigh stark modern star group invests', 'modern brands', 'modern teaching', 'modern', 'modern teaching aids', 'copyright © modern star pty ltd.', 'jim craddock chief executive officer modern brands']",['1956'],['$181.29 millionUSD'],None,['501-1000'],"[' Brookvale, New South Wales, Australia']",['+61 2 9907 5279'],"['Peter Boyd - Group', 'CEO', ['peter.boyd@boral.com.au', 'pboyd@alesco.com.au', 'pboyd@modernstar.com']]","['122-126 Old Pittwater Rd, Brookvale NSW 2100, Australia']","['Education', 'Knowledge Management']"
